#SampleID	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
GROUP	KLT	KRN	KRN	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KRN	KRN	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KRN	KLT
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_?|s_?	0.0016162265080637446	0.00036349813617969157	0.0	0.0	2.377214089547187e-05	0.0	0.29517527127051413	0.0	0.002300735829896541	0.0	5.1169923145747966e-05	0.0	0.004928496986057666	0.0	0.001246798097342547	6.008793558503524e-05	0.0	0.0004914642030069647	0.0009633861369349319	8.76447898013457e-05	0.0	0.0	0.0002949636336028388	0.0	0.0	0.0	0.0	2.2064973723222154e-05	0.00014350123642210675	0.0	0.0	0.0	0.0002713606059179812	2.3162692218277303e-05	0.0	0.0	0.0	8.481628897545903e-06	0.0	0.0	0.0	2.8905369124832302e-05	0.0004619019781970008	0.0	1.6026109686854585e-05	3.9987245955882046e-05	0.0	0.0	2.2405425731921555e-05	0.00038293348505269643	0.0	0.0	0.0	0.00019770854136545406	6.528465343836613e-05	0.004252231914093697	0.0	3.481498069087386e-05	2.8342065549146058e-05
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Allisonella|s_?	0.0	0.0	0.0	8.724128920923797e-06	0.0013629360780070539	0.0	0.0	5.816442493325057e-05	0.006346857461783561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022769122593903343	0.0	0.0	0.0	0.0	5.8839929928592406e-05	0.0	0.0	0.0	0.0	0.002472396631697162	0.0	0.0	0.0	0.0	0.00010177954677055082	0.0	0.0	0.0	0.0	0.0	0.0	0.00022436553561596418	0.0	0.0	0.0	0.0	0.0	0.0009278963657072952	0.0	0.0002513041344974552	0.0	0.0	0.0	0.0	0.0	0.0003401047865897527
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Allisonella|s_Allisonella histaminiformans	0.0	4.038868179774351e-05	0.0	0.01987792774632487	0.003435074359395685	0.0009365864313808376	0.0	0.00025550800952820786	0.0	0.0	0.0001535097694372439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006199855945758675	0.0	0.0	0.0	0.0004734942539413991	0.0	0.0001382861944285739	0.0	0.0	7.722740803127753e-05	0.0	0.0002111948669493033	0.0	0.00018806628742726363	0.003536733230464355	0.0	0.0	0.0	0.0	0.0	0.0	0.00013422142173815898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026097085285517675	0.0	0.000942390504365457	1.3180569424363604e-05	0.0	0.0	0.0	0.0	0.00036844685213889875
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Dialister|s_?	0.0	0.0005885207919099769	0.0	0.0008786444127501824	0.0	0.0	0.0	0.0	0.017110609606155274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1546767184772005e-06	0.0	0.0	0.0	0.0	0.038988804760604776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0337546892113568e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.006606981004743663	0.0	0.0	0.0	0.012097992010515096	0.0	3.8083091386554328e-06	0.0	5.244574010371649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Dialister|s_Dialister succinatiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009023795068215731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Dialister|s_gut metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008632108654912575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015668316825207868	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Megasphaera|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002092516125385551	0.0	0.0	0.0	0.0031566283596093274	0.0	0.0	0.0	0.0	0.0	0.0	0.0008313702698956702	0.0	0.0	0.0012784099656580447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera elsdenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021048251786527118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27355726721500756	0.0	0.0	0.0	0.0011354991007868679	0.09480117668617945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12362155450934012	0.0	0.0	0.0	3.795551978409396e-05	2.4233225421559718e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5063507913558405e-05	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera hexanoica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013181547179357924	0.0	0.0	0.0	0.0	0.0010482053888122892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera micronuciformis	0.0	6.731446966290584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003057826597189063	0.0	0.0	1.502198389625881e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.412994744644431e-05	0.0	0.0	0.0	1.1754142964203977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002519465335620004	0.0	0.0	0.0004665178694852905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.946101562514278e-05	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Negativicoccus|s_Negativicoccus massiliensis	0.0	0.0	0.0	0.010468954705108556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Veillonella|s_?	4.000560663524121e-05	4.712012876403409e-05	0.0	0.0	3.56582113432078e-05	0.0	0.0002463900427967564	0.0	0.0	1.406240256871077e-05	8.528320524291328e-06	0.0	0.0018257023506746464	0.0	6.31290175869644e-05	0.0	0.0	0.00028668745175406275	0.0015227716358003763	0.0	0.0	0.0	8.538420972713753e-05	0.0	0.0	6.048423554386623e-06	0.0	2.2064973723222154e-05	0.0	0.0	0.0	7.052485778522386e-05	0.0	1.1581346109138652e-05	0.0	0.0	0.0006199401564735347	0.0	0.0	0.0	0.0	0.0	0.00893710342662985	0.0	0.0	0.0030057079876838005	0.0	1.8356009036300772e-05	8.962170292768622e-05	2.0514293842108737e-05	0.0	0.00032942570946972336	0.0	1.3180569424363604e-05	0.0	0.0038630116015908418	0.0	1.740749034543693e-05	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales-Selenomonadales|f_Veillonellaceae|g_Veillonella|s_Veillonella parvula	0.0	0.0	0.0	0.0	0.0	0.0	0.00010374317591442375	0.0	0.0	0.0	0.0	0.0	0.0015828749444272796	0.0	0.0	0.0	7.74419047263435e-05	0.00028668745175406275	0.000621539443183827	0.0	0.0	0.0	3.1048803537140924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013997029642333358	0.0	0.0	0.013329081985294014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6361138848727208e-05	0.0	9.73050781257139e-05	3.0661738545081194e-05	0.0	0.0
d_Bacteria|p_Fusobacteriota|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Cetobacterium|s_Cetobacterium somerae	0.0	0.0	0.0	0.0013086193381385695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Fusobacteriota|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_?	0.0	4.038868179774351e-05	0.0	0.0	0.0	0.0	0.0004927800855935128	1.2463805342839407e-05	0.00018133878462238748	0.0	0.0	0.0	0.0001618849374982445	0.0	1.57822543967411e-05	4.506595168877643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4193694217546493e-05	0.0	0.0	2.3916872737017792e-05	0.0	0.0	0.0	0.0	0.0	0.00015378471709250911	0.0	0.0001771257589924385	0.0	7.092108049810801e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.665816397058803e-05	0.0	0.0	0.0	5.4704783578956634e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.5330869272540597e-05	1.1604993563624621e-05	0.0
d_Bacteria|p_Fusobacteriota|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia hongkongensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014956566411407287	0.0	0.0	0.0	0.0	0.0	0.0	3.15645087934822e-05	0.00033048364571769385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.265076887310921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Methylomirabilota|c_Methylomirabilia|o_Rokubacteriales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048734798367266633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Myxococcota|c_Polyangia|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002720081769335812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Myxococcota|c_Polyangia|o_Blfdi19|f_uncultured delta proteobacterium|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002720081769335812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Nitrospirae|c_Nitrospira|o_Nitrospirales|f_Nitrospiraceae|g_Nitrospira|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003400102211669765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Patescibacteria|c_Berkelbacteria|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0011777574043247126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Patescibacteria|c_Parcubacteria|o_Candidatus Kaiserbacteria|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024934082885578275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Patescibacteria|c_Saccharimonadia|o_Saccharimonadales|f_?|g_?|s_?	0.0	0.0	0.00023384140303303006	0.0	4.754428179094374e-05	0.0	0.0	2.4927610685678814e-05	0.0	0.0	0.0	0.0	0.0003957187361068199	0.0	3.15645087934822e-05	0.0004506595168877643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.584536322165671e-05	5.2722277697454415e-05	0.0	0.0	0.0	0.0	2.8342065549146058e-05
d_Bacteria|p_Patescibacteria|c_Saccharimonadia|o_Saccharimonadales|f_Saccharimonadaceae|g_Candidatus Saccharimonas|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3508285928407954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7352391789478317e-05	0.0	0.0	0.0	5.2722277697454415e-05	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Patescibacteria|c_Saccharimonadia|o_Saccharimonadales|f_Saccharimonadaceae|g_TM7a|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001994726630846262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Patescibacteria|c_Saccharimonadia|o_Saccharimonadales|f_Saccharimonadaceae|g_TM7x|s_?	0.0	0.0	0.0004676828060660601	0.0	4.754428179094374e-05	8.919870775055597e-05	0.0	7.478283205703643e-05	9.066939231119374e-05	0.00011249922054968616	0.00023879297468015715	0.0	7.194886111033089e-05	9.19160367842749e-05	0.0002525160703478576	0.0003905715813027291	0.0	0.0	0.0	0.0	0.0	3.7539838881038034e-05	0.0	0.0	0.0	2.4193694217546493e-05	6.270088690481366e-05	0.0	4.7833745474035584e-05	0.0	0.0005349380727703227	2.3508285928407954e-05	7.236282824479498e-05	0.0007412061509848737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7994059284666714e-05	0.0	0.0	0.0	0.0	3.6712018072601545e-05	0.0	0.00010940956715791327	0.0	4.1831836123139475e-05	0.0	0.00021088911078981766	0.0	0.0	3.0661738545081194e-05	0.0	0.0
d_Bacteria|p_Proteobacteria|c_?|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005515721365597618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_?|f_?|g_?|s_?	0.0	0.0	0.0	4.362064460461899e-05	0.0	0.0	0.0	0.0	0.0024782967231726286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0325587296845801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0220579515027063e-05	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Acetobacterales|f_Acetobacteraceae|g_Rhodopila|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014960449731346967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Caulobacterales|f_Caulobacteraceae|g_Asticcacaulis|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036267756924477496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Elsterales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007480224865673484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Elsterales|f_URHD0088|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115603475196772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Holosporales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003400102211669765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Holosporales|f_Holosporaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029467552501137963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_?|g_?|s_?	0.0	0.0	0.0	0.0012301021778502554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_Reyranella|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002561410332791223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005213490057893639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001201369448123317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005440163538671624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001677383757757084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
