Species	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL26	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;uncultured organism	1	0	0	0	0	0	0	10	5	0	1	0	0	0	0	0	0	0	0	0	6	5	1	0	0	76	0	2	2	11	1	53	1	0	0	0	0	0	1	41	11	0	6	16	2	18	0	0	0	3	17	0	0	2	0	10	0	0	0	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;?	30	1	0	128	0	0	0	159	206	0	1	0	0	0	0	0	0	0	0	0	63	752	38	2	0	104	5	13	131	260	116	119	128	324	0	0	0	0	508	432	27	0	6	1	38	41	0	0	0	132	1	0	0	143	3	161	0	1	2	4
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Ruminococcus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	25	1	0	0	6	1	2	0	49	0	2	0	0	0	22	0	0	2	18	0	0	35	0	15	1	0	0	0	4	45	0	0	6	1	8	0	0	36	65
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Paludicola;Ruminococcaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	5	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	5	3	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Paludicola;uncultured Clostridiaceae bacterium	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Phocea;Anaerotruncus sp.	10	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	5	0	26	16	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	8	0	0	0	0	0	60	7	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;?	370	1945	0	63	0	0	20	53	1927	0	73	0	37	1	7	4	0	0	4	0	1409	1	7374	5031	0	7	37	0	6357	5236	384	6687	218	1	0	9	2	1	1473	8970	2417	1	7171	1	151	168	2	4	39	8	3	0	4	3	9	8168	52	4	6313	4326
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	1	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	6	21	0	203	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;?	1006	666	0	123	0	122	1	1046	65	18	1918	0	11	0	26	0	0	1	0	2	2215	161	4363	5664	0	802	2441	4836	107	511	1925	5784	1605	2	0	2	11	1690	2467	613	1146	0	2044	36	4014	1870	2197	1244	1926	1643	2128	416	0	330	476	4056	1	1988	2774	7674
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;bacterium ic1395	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	0	0	0	12	0	0	0	0	0	0	1	0	46	0	0	0	0	0	141	0	0	0	31	0	0	0	0	0	1	0	0	0	3	5
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;UBA1819;Ruthenibacterium lactatiformans	18	31	0	0	0	9	0	115	2	0	1	0	0	0	0	0	0	0	0	0	3	0	11	1	0	2	29	69	59	33	55	140	2	10	0	7	0	1	40	15	46	0	24	0	24	30	0	7	1	5	0	0	15	28	0	32	0	130	22	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group;?	0	0	0	0	0	0	0	0	29	0	0	0	33	0	0	0	0	0	0	0	0	0	5	0	0	2	169	0	6	0	285	0	0	0	0	0	0	0	5	0	20	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group;[Eubacterium] siraeum	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	511	718	0	539	0	550	0	0	0	0	0	0	0	1045	1	998	0	0	0	150	0	0	232	0	0	0	0	0	0	0	0	0	66	4	18
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured Clostridiales bacterium;?	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;?;?	0	4	0	0	0	0	0	4	32	0	0	0	0	0	0	0	0	0	0	0	9	0	69	0	0	0	15	0	10	0	1	0	39	0	0	0	0	0	181	0	363	0	0	0	6	0	0	25	1	1	0	0	0	14	0	55	0	0	3	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;gut metagenome;?	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;metagenome;?	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	49	2	0	0	18	0	0	0	0	0	85	0	0	0	0	0	12	0	16	0	0	0	18	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured Ruminococcaceae bacterium;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured organism;?	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-011;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium] methylpentosum group;Ruminococcus sp. Marseille-P2976;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	7	0	0	0	0	0	0	0	4	1	0	0	0	0	7	0	0	0	0	0	0	0	2	0	4	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;?;?	1	3	0	0	0	0	0	1	331	0	3	0	0	0	0	0	0	0	0	0	88	0	0	0	0	1	0	0	0	0	0	1	1	1	0	2	0	0	486	0	27	0	3	0	505	0	0	0	0	0	0	0	0	817	1	13	0	0	1	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;Clostridiales bacterium 42_27;?	0	147	0	1	0	0	34	6	0	0	568	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	9	0	416	1	0	630	0	0	0	0	0	0	6	0	174	0	195	0	1	129	0	0	5	0	2	0	0	1	0	504	0	0	0	442
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;Eubacteriaceae bacterium CHKCI005;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	7	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;gut metagenome;?	0	808	0	0	0	0	1	92	1	0	12	0	0	0	0	0	0	0	0	1	0	0	316	1148	0	0	452	0	252	1107	190	10	0	1	0	258	0	3	2520	442	3	0	1	0	0	0	0	698	0	752	999	0	0	0	0	18	0	367	320	21
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;uncultured Clostridiaceae bacterium;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;uncultured organism;?	0	0	0	619	0	0	0	4381	341	0	14	0	0	0	0	0	0	0	0	0	684	0	38	43	0	7192	0	0	1424	0	0	13	1980	0	0	155	1	1	342	621	1171	0	0	0	5386	0	0	528	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptococcales;?;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;?;?	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	113	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	40	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;?	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	76	0	0	0	0	0	184	0	5	0	0	0	171	0	0	155	0	0	0	0	0	0	0	11	0	0	0	18
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;uncultured organism	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;?;?;?	86	8	0	2	21	0	0	188	0	4	61	0	73	0	0	5	0	0	24	47	0	24	9	188	0	0	0	0	0	16	0	0	9	0	106	3	0	0	4	3	8	52	4	0	4	267	0	5	16	0	19	0	3	6	30	0	8	0	0	146
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;?	114	10	0	0	0	0	0	13	151	0	9	0	0	0	1	0	0	0	0	0	28	0	16	16	0	0	507	30	129	0	3	46	81	0	0	4	0	0	125	62	119	0	8	0	51	0	1	11	0	15	0	0	0	31	0	54	0	5	44	6
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;gut metagenome	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;uncultured organism	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	83	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001;?	1	6	0	0	0	0	0	39	1	0	3	0	0	0	0	0	0	0	0	0	127	11	13	49	0	0	48	21	146	0	31	23	68	0	0	4	0	0	13	35	159	0	8	0	59	0	0	7	0	22	0	0	0	9	0	17	0	0	21	19
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Mogibacterium;?	0	0	0	0	0	0	2	0	201	0	0	0	3	0	0	0	0	0	0	0	56	0	0	94	0	0	0	0	260	0	0	4	0	0	0	321	0	0	47	0	39	0	0	0	28	0	0	43	0	0	0	0	0	0	2	2	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] brachy group;?	0	0	0	0	0	0	0	33	29	0	3	0	0	0	0	0	0	0	0	0	45	0	6	0	0	109	2	165	0	27	0	87	0	0	0	0	0	0	13	31	0	0	30	0	0	0	0	0	0	8	0	0	3	77	0	11	0	3	0	5
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] brachy group;Eubacterium brachy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;?	0	0	0	0	0	0	0	0	0	0	54	0	1	0	0	0	0	0	0	0	7	0	6	0	0	0	2	1	0	5	0	5	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;Ihubacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	33	0	0	0	19	0	20	0	0	0	0	0	0	23	14	0	0	4	0	0	0	0	0	0	1	0	0	0	8	0	2	0	0	2	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;[Eubacterium] infirmum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;?	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;Anaerococcus vaginalis	0	0	0	156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	13	0	1	0	35	0	0	0	5	0	0	4	0	0	0	0	0	0	1	0	0	0	1	2	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	3	0	0	45	0	0	0	88	2	0	0	0	0	0	4	0	0	0	2	0	0	0	0	5	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;?	0	0	0	1173	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	43	0	18	0	308	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus duerdenii	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus urinimassiliensis	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;?;?	702	0	0	242	1	0	20	3308	0	0	11	0	9204	1	0	0	0	126	0	2	202	29	71	621	1	66	0	0	34	97	1	2094	31	26	241	0	1	5	393	1661	8024	0	1245	1187	0	27	40	1	1	1310	4036	0	3	226	7637	990	5024	0	159	28
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	1	8	0	0	7	0	0	0	0	0	2	26	0	0	0	8	3	0	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus anaerobius	1	0	0	0	3	0	335	3	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	3	40	13	0	0	0	2	0	0	0	139	0	0	2	1036	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	1	45	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;?	26	0	0	0	0	0	0	39	0	0	0	0	18	0	0	0	0	1	0	0	5	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	3	53	0	2	2	0	0	0	0	0	0	15	0	0	1	35	3	85	0	2	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;Romboutsia ilealis	15	0	0	0	0	0	0	41	0	0	0	0	496	0	0	0	0	16	0	0	9	0	5	19	0	0	0	0	4	4	1	53	2	0	7	0	0	0	6	22	199	0	16	24	0	0	2	0	0	11	83	2	0	3	94	15	118	0	0	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Terrisporobacter;Clostridium sp.	0	0	0	0	0	0	2	1	0	0	0	0	6	0	0	0	0	2	0	0	4	0	0	0	0	2	0	0	4	0	0	0	0	0	5	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	187	0	0	1	12	8	113	1	0	0
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;?;?;?	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;?;?	165	15	0	0	3	163	0	87	0	0	10	0	24	0	77	3	0	0	0	16	16	6	1	133	0	3	0	7	8	1	0	11	0	3	0	0	0	0	6	0	18	0	1	7	4	74	0	5	12	4	7	4	16	0	5	5	22	16	37	81
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;?	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	8
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;[Eubacterium];biforme	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Incertae Sedis;DTU014;?;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;?;?;?;?	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;?	0	5	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1334	0	0	0	2237	0	0	0	222	94	126	0	874	76	353	0	0	941	0	0	0	31	1	0	0	2	0	0	0	414	1	1613	3733	0	0	283	0	1043	0	1017	4197	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium succinatutens	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	157	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;gut metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	147	0	326	0	0	547	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	834	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	1	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;?	83	7	0	0	0	4	343	13	0	0	20	0	128	0	0	0	0	0	0	17	0	3	3	93	0	12	2	0	2	2	1	0	0	0	0	4	0	0	0	3	8	0	10	0	1	92	0	14	1	2	27	1	39	1	22	2	0	16	6	1
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;Dialister_succinatiphilus	1	2	0	0	0	0	17	3	0	0	1	0	5	0	1	0	0	0	0	0	1	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	5	0	0	0	0	0	2	0	0	0	0	3	0	0	12
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;OTU379|NN=Dialister_succinatiphilus_AB370249|D=96.3	7	11	0	0	0	3	5	3	0	0	0	0	4	0	3	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	0	13
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;?;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	6
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
